date,Prime rate,1-year Conventional mortgage,3-year Conventional mortgage,5-year Conventional mortgage,1-year GIC,3-year GIC,5-year GIC,5-year personal fixed term,"Daily Interest Savings (balances over $100,000)",Non-Chequable Savings Deposits
1992-07-22,7,6.95,8.75,9.25,4.75,6,6.88,6.13,4.39,2
1992-07-29,6.75,6.75,8.25,8.88,4.5,5.75,6.63,5.88,4.28,1.75
1992-08-05,6.75,6.75,8.25,8.88,4.5,5.75,6.63,5.88,4.2,1.75
1992-08-12,6.5,6.5,8,8.75,4.25,5.5,6.5,5.75,4.1,1.5
1992-08-19,6.5,6.5,8,8.75,4.25,5.5,6.5,5.75,3.97,1.5
1992-08-26,6.5,6.5,8,8.75,4.25,5.5,6.5,5.75,3.89,1.5
1992-09-02,6.5,6.5,8,8.75,4.25,5.5,6.5,5.75,3.85,1.5
1992-09-09,6.25,6.25,7.75,8.5,4,5.25,6.25,5.5,3.71,1.25
1992-09-16,6.25,6.25,7.75,8.5,4,5.25,6.25,5.5,3.92,1.25
1992-09-23,6.25,6.25,7.75,8.5,4,5.25,6.25,5.5,4.12,1.25
1992-09-30,6.25,6.25,7.75,8.5,4,5.25,6.25,5.5,4.47,1.25
1992-10-07,8.25,7.75,8.75,9.25,5.25,6.25,7,6.25,6.4,2.75
1992-10-14,8.25,7.75,8.75,9.25,5.5,6.25,7,6.25,6.7,2.75
1992-10-21,8.25,7.75,8.75,9.25,6,6.25,7,6.25,6.58,2.75
1992-10-28,7.75,8,8.75,9.25,6,6.25,7,6.25,6.14,2.75
1992-11-04,7.5,8,8.75,9.25,5.5,6.25,7,6.25,5.07,2.25
1992-11-11,7.5,7.5,8.5,9,5,6,6.75,6,4.95,2
1992-11-18,8.25,7.5,8.5,9,5.75,6.5,7,6.25,5.74,2.75
1992-11-25,9.75,8.75,9,9.5,6,6.5,7,6.25,7.59,3.25
1992-12-02,9,8.75,9,9.5,6,6.5,7,6.25,7.04,3.25
1992-12-09,8.75,8.75,9,9.5,6,6.5,7,6.25,6.53,3
1992-12-16,8.5,8.25,9,9.5,6,6.5,7,6.25,6.47,2.75
1992-12-23,7.25,7.75,8.75,9.5,5.5,6.25,6.75,6,6.2,1.5
1992-12-30,7.25,7.7,8.7,9.5,5.5,6,6.75,6,6.2,1.5
1993-01-06,7.25,7.7,8.7,9.5,5.5,6,6.75,6,6.04,1.5
1993-01-13,7,7.7,8.7,9.5,5.5,6,6.75,6,5.76,1.25
1993-01-20,6.75,7.7,8.7,9.5,5.5,6,6.75,6,5.53,1.25
1993-01-27,6.75,7.7,8.7,9.5,5.5,6,6.75,6,5.53,1.25
1993-02-03,6.75,7.7,8.7,9.5,5.5,6,6.75,6,5.4,1
1993-02-10,6.75,7.7,8.7,9.5,5.5,6,6.75,6,5.17,1
1993-02-17,6.75,7.7,8.7,9.5,5.5,6,6.75,6,5.07,1
1993-02-24,6.5,7.7,8.7,9.5,5.5,6,6.75,6,4.86,1
1993-03-03,6.5,7.7,8.7,8.95,5.5,6,6.75,6,4.66,1
1993-03-10,6.25,7.25,8.25,8.95,5.25,5.75,6.5,5.75,4.43,1
1993-03-17,6.25,7.25,8.25,8.95,5.25,5.75,6.5,5.75,4.33,1
1993-03-24,6,7.25,8.25,8.95,5.25,5.75,6.5,5.75,4.23,1
1993-03-31,6,7.25,8.25,8.95,5,5.75,6.75,5.75,4.13,1
1993-04-07,6,7.25,8.25,8.95,5,5.75,6.75,5.75,4.31,1
1993-04-14,6,7.25,8.25,8.95,5,5.75,6.75,5.75,4.14,1
1993-04-21,6,7.25,8.25,8.95,5,5.75,6.5,5.75,4.04,1
1993-04-28,6,7.25,8.25,8.95,5,5.75,6.5,5.75,4.37,1
1993-05-05,6,7.25,8.25,8.95,5,5.75,6.75,5.75,4.16,1
1993-05-12,6,7.25,8.25,8.95,5,5.75,6.75,5.75,4,1
1993-05-19,6,7.25,8.25,8.95,5.25,6,7,5.75,4.17,1
1993-05-26,6,7.25,8.25,8.95,5.25,6,7,5.75,3.87,1
1993-06-02,6,7.25,8.25,8.95,5,6,6.75,5.75,3.83,1
1993-06-09,6,7.25,8.25,8.95,5,6,6.75,5.75,3.94,1
1993-06-16,6,7.25,8.25,8.95,5,6,6.75,5.75,3.71,1
1993-06-23,6,7.25,8.25,8.95,4.75,5.75,6.5,5.5,3.65,1
1993-06-30,6,7.25,8.25,8.95,4.75,5.75,6.5,5.5,3.56,1
1993-07-07,6,6.5,8.25,8.75,4.5,5.75,6.25,5.5,3.5,1
1993-07-14,5.75,6.5,8.25,8.75,4.25,5.75,6.25,5.5,3.35,0.75
1993-07-21,5.75,6.5,8.25,8.75,4,5.5,6,5.25,3.3,0.75
1993-07-28,5.75,6.5,8.25,8.75,4,5.5,6,5,3.18,0.5
1993-08-04,5.75,6.5,8.25,8.75,4,5.5,6,5,3.09,0.5
1993-08-11,5.75,6.5,8.25,8.75,4,5.5,6,5,2.97,0.5
1993-08-18,5.75,6.5,8.25,8.75,4,5.5,6,5,3.44,0.5
1993-08-25,5.75,6.5,8.25,8.75,4,5.5,6,5,3.67,0.5
1993-09-01,5.75,6.5,8.25,8.75,4,5.5,6,5,3.76,0.5
1993-09-08,5.75,6.5,8.25,8.75,4,5.5,6,5,3.81,0.5
1993-09-15,5.75,6.5,8.25,8.75,4,5.5,6,5,3.79,0.5
1993-09-22,5.75,6.5,8.25,8.75,4,5.5,6,5,3.71,0.5
1993-09-29,5.75,6.5,8.25,8.75,4,5.5,6,5,3.67,0.5
1993-10-06,5.75,6.5,8.25,8.75,4,5.5,6,5,3.72,0.5
1993-10-13,5.75,6.5,8.25,8.75,4,5.5,6,5,3.64,0.5
1993-10-20,5.75,6.5,8.25,8.75,4.5,5.25,5.88,5,3.54,0.5
1993-10-27,5.75,6.5,8.25,8.75,4.25,5,5.63,4.75,3.4,0.5
1993-11-03,5.75,6.5,8.25,8.75,4.25,5,5.63,4.75,3.28,0.5
1993-11-10,5.5,6.25,6.9,7.75,4.25,4.75,5.5,4.63,3.17,0.5
1993-11-17,5.5,6.25,6.9,7.75,4,4.75,5.5,4.63,3.23,0.5
1993-11-24,5.5,6.25,6.9,7.75,4,4.75,5.5,4.63,3.13,0.5
1993-12-01,5.5,6.25,6.9,7.75,4,4.75,5.5,4.63,3.11,0.5
1993-12-08,5.5,6.25,6.9,7.75,3.75,4.5,5.25,4.63,2.99,0.5
1993-12-15,5.5,6.25,6.9,7.75,3.75,4.5,5.25,4.63,2.91,0.5
1993-12-22,5.5,6.25,6.9,7.75,3.75,4.5,5.25,4.63,2.92,0.5
1993-12-29,5.5,6.25,6.9,7.75,3.5,4.25,5,4.38,2.92,0.5
1994-01-05,5.5,6.25,6.9,7.75,3.5,4.25,5,4.38,2.88,0.5
1994-01-12,5.5,5.75,6.5,7.25,3.5,4.25,5,4.38,2.75,0.5
1994-01-19,5.5,5.75,6.5,7.25,3.5,4.25,5,4.38,2.75,0.5
1994-01-26,5.5,5.75,6.5,7.25,3.25,4.13,4.88,4.25,2.65,0.5
1994-02-02,5.5,5.75,6.5,7.25,3.25,4.13,4.88,4.25,2.64,0.5
1994-02-09,5.5,5.75,6.5,7.25,3.25,4.13,5,4.25,2.77,0.5
1994-02-16,5.5,5.75,6.5,7.25,3.5,4.38,5.25,4.63,2.83,0.5
1994-02-23,5.5,5.75,6.5,7.25,3.5,4.38,5.25,4.63,2.87,0.5
1994-03-02,5.5,5.75,6.5,7.25,3.5,4.5,5.38,4.63,2.88,0.5
1994-03-09,5.5,6.25,7.25,7.95,3.5,4.5,5.38,4.63,2.93,0.5
1994-03-16,5.5,6.25,7.25,7.95,4,5.25,6,5.38,2.99,0.5
1994-03-23,5.5,6.25,7.25,7.95,4,5.25,6,5.38,3.77,0.5
1994-03-30,6.25,7,8.25,8.95,4.75,6,6.75,6.13,4.41,0.5
1994-04-06,6.75,7.95,8.75,9.5,5.75,6.5,7.25,6.63,4.98,0.5
1994-04-13,6.75,7.95,8.75,9.5,5.75,6.5,7.25,6.63,4.61,0.5
1994-04-20,6.75,7.95,8.75,9.5,5.75,6.5,7.5,6.88,5.03,0.5
1994-04-27,6.75,7.95,8.75,9.5,5.75,6.5,7.25,6.88,4.84,0.5
1994-05-04,6.75,7.95,8.75,9.5,5.75,6.5,7.25,6.88,5.04,0.5
1994-05-11,6.75,7.95,8.75,9.5,5.75,6.5,7.25,6.88,5.38,0.5
1994-05-18,6.75,7.95,8.75,9.5,6,7,7.75,7.13,5.22,0.5
1994-05-25,6.75,7.95,8.75,9.5,6,7,7.25,6.63,5.08,0.5
1994-06-01,6.75,7.95,8.75,9.5,6,7,7.25,6.63,5.36,0.5
1994-06-08,6.75,7.95,8.75,9.5,6,7,7.25,6.63,5.03,0.5
1994-06-15,6.75,8.25,9.25,9.75,6,7,7.5,6.88,5.22,0.5
1994-06-22,8,8.25,9.25,9.75,6,7,7.5,6.88,5.89,0.5
1994-06-29,8,8.95,10.38,10.75,7.25,8.13,8.5,7.88,5.69,0.5
1994-07-06,8,8.95,10.38,10.75,7.25,8.13,8.5,7.88,5.39,0.5
1994-07-13,7.75,8.95,10.38,10.75,7.25,8.13,8.5,7.88,5.25,0.5
1994-07-20,7.5,8.95,10.38,10.75,7,8.13,8.5,7.88,4.88,0.5
1994-07-27,7.5,8.7,10.13,10.75,7,8.13,8.5,7.88,4.81,0.5
1994-08-03,7.25,8.7,10.13,10.75,6.88,8,8.38,7.88,4.5,0.5
1994-08-10,7.25,8.45,9.88,10.25,6.25,7.75,7.88,7.63,4.47,0.5
1994-08-17,7.25,8.45,9.88,10.25,6.25,7.5,7.88,7.38,4.7,0.5
1994-08-24,7.25,8.45,9.88,10.25,6.25,7.5,7.88,7.38,4.52,0.5
1994-08-31,7.25,8.45,9.88,10.25,6.13,7.5,7.88,7.38,4.52,0.5
1994-09-07,7.25,8.45,9.88,10.25,5.88,7.5,7.88,7.38,4.72,0.5
1994-09-14,7,8.45,9.88,10.25,5.88,7.5,7.88,7.38,4.48,0.5
1994-09-21,7,8,9.5,9.9,5.88,7.13,7.63,7.13,4.41,0.5
1994-09-28,7,8,9.5,9.9,5.88,7.13,7.63,7.13,4.31,0.5
1994-10-05,7,8,9.5,9.9,5.88,7.13,7.63,7.13,4.31,0.5
1994-10-12,7,8,9.5,9.9,5.88,7.13,7.63,7.13,4.39,0.5
1994-10-19,7,8,9.5,9.9,5.88,7.13,7.63,7.13,4.48,0.5
1994-10-26,7,8,9.5,9.9,5.88,7.13,7.88,7.38,4.39,0.5
1994-11-02,7,8,9.5,9.9,5.88,7.13,7.88,7.38,4.42,0.5
1994-11-09,7,8,9.5,9.9,5.88,7.13,7.88,7.38,4.58,0.5
1994-11-16,7,8,9.5,9.9,5.88,7.13,7.88,7.38,4.67,0.5
1994-11-23,7,8,9.5,9.9,5.88,7.13,7.88,7.38,4.73,0.5
1994-11-30,7,8,9.5,9.9,5.88,7.13,7.88,7.38,4.81,0.5
1994-12-07,7.5,8,9.5,9.9,5.88,7.13,7.88,7.38,5.09,0.5
1994-12-14,8,9,10,10.5,6.38,7.63,8.13,7.63,5.83,0.5
1994-12-21,8,9.5,10.25,10.5,6.88,7.88,8.38,7.88,5.84,0.5
1994-12-28,8,9.5,10.25,10.5,6.88,7.88,8.38,7.88,5.81,0.5
1995-01-04,8,9.5,10.25,10.5,6.88,7.88,8.38,7.88,6.2,0.5
1995-01-11,8,9.5,10.25,10.5,6.88,7.88,8.38,7.88,6.01,0.5
1995-01-18,9.25,10,10.5,10.75,7.38,8.13,8.63,8.13,6.98,0.5
1995-01-25,9.25,10,10.5,10.75,7.38,8.13,8.63,8.25,7.15,0.5
1995-02-01,9.25,10,10.5,10.75,7.38,8.13,8.63,8.25,7,0.5
1995-02-08,9.25,9.75,10.13,10.38,7.38,7.75,8.25,7.88,6.72,0.5
1995-02-15,9.25,9.75,10,10.38,7.38,7.75,8.25,7.88,6.84,0.5
1995-02-22,9.5,9.63,10,10.38,7.38,7.75,8.25,7.88,7.15,0.5
1995-03-01,9.25,9.63,10,10.25,7.38,7.75,8.13,7.75,6.79,0.5
1995-03-08,9.75,9.25,9.63,9.88,7,7.38,7.75,7.38,7.37,0.5
1995-03-15,9.75,9.25,9.63,9.88,7,7.38,7.75,7.38,7.17,0.5
1995-03-22,9.75,9.25,9.63,9.88,7,7.38,7.75,7.38,7.17,0.5
1995-03-29,9.75,9.25,9.63,9.88,7,7.38,7.75,7.38,7.24,0.5
1995-04-05,9.75,9.25,9.63,9.88,7,7.38,7.75,7.38,7.31,0.5
1995-04-12,9.75,9.25,9.63,9.88,7,7.38,7.75,7.38,7.07,0.5
1995-04-19,9.75,9.25,9.13,9.38,7,7.38,7.75,7.38,6.95,0.5
1995-04-26,9.75,9,9.13,9.38,6.75,6.88,7.25,7.13,6.94,0.5
1995-05-03,9.75,9,9.13,9.38,6.75,6.88,7.25,6.88,6.77,0.5
1995-05-10,9.25,8.5,8.63,8.88,6.25,6.38,6.75,6.38,6.24,0.5
1995-05-17,9.25,8.5,8.63,8.88,6.25,6.38,6.75,6.38,6.37,0.5
1995-05-24,9.25,8.5,8.63,8.88,6.25,6.38,6.75,6.38,6.48,0.5
1995-05-31,9.25,8.5,8.63,8.88,6.25,6.38,6.75,6.38,6.41,0.5
1995-06-07,9,8.25,8.38,8.63,6,6.13,6.5,6.13,6.15,0.5
1995-06-14,8.75,8,8.25,8.63,6,6.13,6.5,6.13,5.96,0.5
1995-06-21,8.75,8,8.25,8.63,5.88,6,6.5,6.13,5.76,0.5
1995-06-28,8.75,8,8.25,8.63,5.88,6,6.5,6.13,5.74,0.5
1995-07-05,8.75,8,8.25,8.63,5.88,6,6.5,6.13,5.82,0.5
1995-07-12,8.25,7.63,8.13,8.5,5.38,5.88,6.38,6,5.35,0.5
1995-07-19,8.25,7.63,8.13,8.5,5.38,5.88,6.38,6,5.55,0.5
1995-07-26,8.25,7.63,8.13,8.5,5.38,5.88,6.38,6,5.64,0.5
1995-08-02,8.25,8.13,8.63,8.95,5.88,6.38,6.88,6.5,5.79,0.5
1995-08-09,8.25,8.13,8.63,8.95,5.88,6.38,6.88,6.5,5.61,0.5
1995-08-16,8.25,8.13,8.63,8.95,5.88,6.38,6.88,6.5,5.59,0.5
1995-08-23,8.25,8.13,8.63,8.95,5.88,6.38,6.88,6.5,5.47,0.5
1995-08-30,8,8.13,8.63,8.95,5.88,6.38,6.88,6.5,5.36,0.5
1995-09-06,8,8.13,8.63,8.95,5.88,6.38,6.88,6.5,5.3,0.5
1995-09-13,8,8.13,8.63,8.95,5.88,6.38,6.88,6.5,5.65,0.5
1995-09-20,8,8.13,8.63,8.95,5.88,6.38,6.88,6.5,5.68,0.5
1995-09-27,8,8.13,8.63,8.95,5.88,6.38,6.88,6.5,5.48,0.5
1995-10-04,8,7.75,8.25,8.7,5.88,6.38,6.88,6.5,5.27,0.5
1995-10-11,8,7.75,8.25,8.7,5.38,6,6.63,6.25,5.4,0.5
1995-10-18,8,7.75,8.25,8.7,5.38,6,6.63,6.25,5.44,0.5
1995-10-25,8,7.75,8.25,8.7,5.38,6,6.63,6.25,6.42,0.5
1995-11-01,7.75,7.75,8.25,8.7,5.38,6,6.63,6.25,4.95,0.5
1995-11-08,7.75,7.75,8.25,8.7,5.38,6,6.63,6.25,4.95,0.5
1995-11-15,7.75,7.75,8.25,8.7,5.38,6,6.63,6.25,4.93,0.5
1995-11-22,7.75,7.75,8.25,8.7,5.38,6,6.63,6.25,4.89,0.5
1995-11-29,7.75,7.25,8,8.45,4.88,5.75,6.38,6,4.84,0.5
1995-12-06,7.75,7.25,8,8.45,4.88,5.75,6.38,6,4.85,0.5
1995-12-13,7.75,7.25,8,8.45,4.88,5.75,6.38,6,4.99,0.5
1995-12-20,7.5,7.25,8,8.45,4.88,5.75,6.38,6,4.83,0.5
1995-12-27,7.5,7.25,8,8.45,4.88,5.75,6.38,6,4.83,0.5
1996-01-03,7.5,7.25,8,8.45,4.88,5.75,6.38,6,4.56,0.5
1996-01-10,7.5,6.95,7.5,7.95,4.38,5,5.63,5.25,4.55,0.5
1996-01-17,7.5,6.95,7.5,7.95,4.38,5,5.63,5.25,4.5,0.5
1996-01-24,7.5,6.95,7.5,7.95,4.38,5,5.63,5.25,4.51,0.5
1996-01-31,7.25,6.75,7.25,7.8,4.13,4.88,5.5,5.13,4.14,0.5
1996-02-07,7,6.75,7.25,7.8,4.13,4.88,5.5,5.13,4.16,0.5
1996-02-14,7,6.5,7.25,7.8,3.88,4.88,5.5,5.13,3.96,0.5
1996-02-21,7,6.5,7.25,7.8,3.88,4.88,5.5,5.13,4.18,0.5
1996-02-28,7,6.5,7.25,7.8,3.88,4.88,5.5,5.13,4.2,0.5
1996-03-06,7,6.5,7.25,7.8,3.88,4.88,5.5,5.13,4.13,0.5
1996-03-13,7,7,8,8.5,3.88,4.88,5.5,5.88,4.29,0.5
1996-03-20,7,7,8,8.5,4.38,5.63,6.25,5.88,4.1,0.5
1996-03-27,6.75,7,8,8.5,4.38,5.63,6.25,5.88,4.05,0.5
1996-04-03,6.75,7,8,8.5,4.38,5.63,6.25,5.88,4.05,0.5
1996-04-10,6.75,7,8,8.5,4.38,5.63,6.25,5.88,4.17,0.5
1996-04-17,6.75,7,8,8.5,4.38,5.63,6.25,5.88,4.03,0.5
1996-04-24,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.78,0.5
1996-05-01,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.78,0.5
1996-05-08,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.78,0.5
1996-05-15,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.75,0.5
1996-05-22,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.66,0.5
1996-05-29,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.66,0.5
1996-06-05,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.7,0.5
1996-06-12,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.71,0.5
1996-06-19,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.76,0.5
1996-06-26,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.72,0.5
1996-07-03,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.73,0.5
1996-07-10,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.72,0.5
1996-07-17,6.5,6.5,8,8.5,3.88,5.63,6.25,5.88,3.69,0.5
1996-07-24,6.25,6.5,8,8.5,3.88,5.63,6.25,5.88,3.48,0.5
1996-07-31,6.25,6.5,8,8.5,3.88,5.63,6.25,5.88,3.45,0.5
1996-08-07,6.25,6.13,7.5,8.1,3.5,5.13,5.88,5.5,3.24,0.5
1996-08-14,6,6.13,7.38,7.95,3.5,5,5.88,5.5,3.19,0.5
1996-08-21,6,6.13,7.38,7.95,3.5,5,5.88,5.5,3.05,0.5
1996-08-28,5.75,6.13,7.38,7.95,3.5,5,5.88,5.5,3.05,0.5
1996-09-04,5.75,6.13,7.38,7.95,3.5,5,5.88,5.5,3.11,0.5
1996-09-11,5.75,6.13,7.38,7.95,3.5,5,5.88,5.5,2.98,0.5
1996-09-18,5.75,6.13,7.38,7.95,3.5,5,5.88,5.5,2.78,0.5
1996-09-25,5.75,6.13,7.38,7.95,3.5,5,5.88,5.5,2.98,0.5
1996-10-02,5.75,5.95,7.13,7.9,3.38,4.75,5.88,5.75,2.73,0.5
1996-10-09,5.5,5.7,6.85,7.65,3.13,4.38,5.38,5.25,2.49,0.5
1996-10-16,5.5,5.6,6.6,7.4,2.88,4.13,5.13,5,2.36,0.5
1996-10-23,5.25,5.6,6.6,7.4,2.88,4.13,5.13,5,2.18,0.5
1996-10-30,5,5.35,6.35,7.2,2.63,3.88,4.88,4.75,2.18,0.5
1996-11-06,5,5.35,6.35,7.2,2.63,3.88,4.88,4.75,1.93,0.5
1996-11-13,4.75,5.2,6.2,6.95,2.38,3.63,4.38,4.25,1.93,0.5
1996-11-20,4.75,5.2,6.2,6.95,2.38,3.63,4.38,4.25,1.91,0.5
1996-11-27,4.75,5.2,6.2,6.95,2.38,3.63,4.38,4.25,1.71,0.5
1996-12-04,4.75,5.2,6.2,6.95,2.38,3.63,4.38,4.25,1.75,0.5
1996-12-11,4.75,5.2,6.2,6.95,2.38,3.63,4.38,4.25,1.88,0.5
1996-12-18,4.75,5.2,6.2,6.95,2.38,3.63,4.38,4.25,2.06,0.5
1996-12-25,4.75,5.2,6.2,6.95,2.38,3.63,4.38,4.25,1.9,0.5
1997-01-01,4.75,5.2,6.2,6.95,2.38,3.63,4.38,4.25,1.82,0.5
1997-01-08,4.75,5.2,6.2,6.95,2.38,3.63,4.38,4.25,1.87,0.5
1997-01-15,4.75,5.2,6.5,7.25,2.38,3.88,4.88,4.75,1.87,0.5
1997-01-22,4.75,5.2,6.5,7.25,2.38,3.88,4.88,4.75,1.82,0.5
1997-01-29,4.75,5.2,6.5,7.25,2.38,3.88,4.88,4.75,1.86,0.5
1997-02-05,4.75,5.2,6.5,7.25,2.38,3.88,4.88,4.75,1.88,0.5
1997-02-12,4.75,5.2,6.5,7.25,2.38,3.88,4.88,4.75,1.86,0.5
1997-02-19,4.75,5.05,6.25,7,2.38,3.88,4.88,4.75,1.9,0.5
1997-02-26,4.75,5.05,6.25,7,2.38,3.88,4.88,4.75,1.88,0.5
1997-03-05,4.75,5.05,6.25,7,2.38,3.88,4.88,4.75,1.96,0.5
1997-03-12,4.75,5.05,6.25,7,2.38,3.88,4.88,4.75,2.01,0.5
1997-03-19,4.75,5.05,6.25,7,2.38,3.88,4.88,4.75,2.11,0.5
1997-03-26,4.75,5.2,6.55,7.3,2.38,3.88,4.88,4.75,2.21,0.5
1997-04-02,4.75,5.55,6.95,7.65,2.63,3.88,4.88,4.88,2.3,0.5
1997-04-09,4.75,5.55,6.95,7.65,2.88,4.38,5,4.88,2.08,0.5
1997-04-16,4.75,5.55,6.95,7.65,2.88,4.38,5.13,5,2.22,0.5
1997-04-23,4.75,5.55,6.95,7.65,2.88,4.38,5.13,5,2.22,0.5
1997-04-30,4.75,5.55,6.95,7.65,2.88,4.38,5.13,5,2.16,0.5
1997-05-07,4.75,5.4,6.8,7.5,2.88,4.23,4.88,4.75,2.02,0.5
1997-05-14,4.75,5.4,6.8,7.5,2.88,4.23,4.88,4.75,2.08,0.5
1997-05-21,4.75,5.4,6.8,7.5,2.88,4.23,4.88,4.75,2.13,0.5
1997-05-28,4.75,5.4,6.8,7.35,2.75,4.13,4.88,4.75,2.03,0.5
1997-06-04,4.75,5.4,6.8,7.35,2.75,4.13,4.88,4.75,2,0.5
1997-06-11,4.75,5.4,6.8,7.35,2.75,4.13,4.88,4.75,1.92,0.5
1997-06-18,4.75,5.2,6.5,7.15,2.5,3.88,4.63,4.5,1.88,0.5
1997-06-25,4.75,5.2,6.5,7,2.5,3.88,4.63,4.5,1.88,0.5
1997-07-02,4.75,5.2,6.5,7,2.5,3.88,4.63,4.5,1.88,0.5
1997-07-09,4.75,5.2,6.5,7,2.5,3.88,4.63,4.5,2.08,0.5
1997-07-16,4.75,5.2,6.5,7,2.5,3.88,4.63,4.5,2.23,0.5
1997-07-23,4.75,5.2,6.5,7,2.5,3.88,4.63,4.5,2.4,0.5
1997-07-30,4.75,5.65,6.5,7,2.63,3.88,4.63,4.5,2.34,0.5
1997-08-06,4.75,5.65,6.5,7,2.88,3.88,4.63,4.5,2.34,0.5
1997-08-13,4.75,5.65,6.5,7,2.88,3.88,4.63,4.5,2.16,0.5
1997-08-20,4.75,5.65,6.5,7,2.88,3.88,4.63,4.5,2.01,0.5
1997-08-27,4.75,5.65,6.5,7,2.88,3.88,4.63,4.5,2.15,0.5
1997-09-03,4.75,5.65,6.5,7,2.88,3.88,4.63,4.5,2.1,0.5
1997-09-10,4.75,5.65,6.5,7,2.88,3.88,4.63,4.5,2.01,0.5
1997-09-17,4.75,5.65,6.5,7,2.88,3.88,4.63,4.5,1.99,0.5
1997-09-24,4.75,5.65,6.5,6.85,2.88,3.88,4.63,4.25,1.99,0.5
1997-10-01,4.75,5.65,6.5,6.85,2.88,3.88,4.38,4.25,2.12,0.5
1997-10-08,5.25,5.65,6.35,6.7,2.88,3.88,4.38,4.25,2.12,0.5
1997-10-15,5.25,5.65,6.35,6.7,2.88,3.88,4.38,4.25,2.32,0.5
1997-10-22,5.25,5.65,6.35,6.7,2.88,3.88,4.38,4.25,2.32,0.5
1997-10-29,5.25,5.65,6.35,6.7,2.88,3.88,4.38,4.25,2.65,0.5
1997-11-05,5.25,5.65,6.35,6.7,2.88,3.88,4.38,4.25,2.65,0.5
1997-11-12,5.25,5.65,6.35,6.7,2.88,3.88,4.38,4.25,2.65,0.5
1997-11-19,5.25,5.65,6.35,6.7,2.88,3.88,4.38,4.25,2.65,0.5
1997-11-26,5.5,5.65,6.35,6.7,2.88,3.88,4.38,4.25,2.59,0.5
1997-12-03,5.5,5.9,6.35,6.7,3.13,3.88,4.38,4.25,2.59,0.5
1997-12-10,5.5,5.9,6.35,6.7,3.13,3.88,4.38,4.25,2.82,0.5
1997-12-17,6,6.1,6.7,7.05,3.38,4.13,4.63,4.5,2.82,0.5
1997-12-24,6,6.4,7,7.05,3.68,4.33,4.63,4.5,3.48,0.5
1997-12-31,6,6.65,7,7.05,3.68,4.33,4.63,4.5,3.48,0.5
1998-01-07,6,6.65,7,7.05,3.68,4.33,4.63,4.5,3.19,0.5
1998-01-14,6,6.4,6.7,6.85,3.55,3.93,4.33,4.2,3.19,0.5
1998-01-21,6,6.4,6.7,6.85,3.48,3.93,4.33,4.2,3.2,0.5
1998-01-28,6,6.4,6.7,6.85,3.48,3.93,4.33,4.2,3.2,0.5
1998-02-04,6.5,6.4,6.7,6.85,3.48,3.93,4.33,4.2,3.54,0.5
1998-02-11,6.5,6.4,6.7,6.85,3.48,3.93,4.33,4.2,3.54,0.5
1998-02-18,6.5,6.4,6.7,6.85,3.58,4.03,4.38,4.2,3.55,0.5
1998-02-25,6.5,6.4,6.7,6.85,3.58,4.03,4.38,4.25,3.59,0.5
1998-03-04,6.5,6.4,6.7,6.85,3.58,4.03,4.38,4.25,3.67,0.5
1998-03-11,6.5,6.4,6.7,6.85,3.58,4.03,4.38,4.25,3.67,0.5
1998-03-18,6.5,6.4,6.7,6.85,3.58,4.03,4.38,4.25,3.6,0.5
1998-03-25,6.5,6.4,6.7,6.85,3.58,4.03,4.38,4.25,3.6,0.2
1998-04-01,6.5,6.4,6.7,6.85,3.58,4.03,4.38,4.25,3.59,0.2
1998-04-08,6.5,6.3,6.6,6.75,3.58,4.03,4.38,4.25,3.59,0.2
1998-04-15,6.5,6.3,6.6,6.75,3.48,3.93,4.28,4.15,3.57,0.2
1998-04-22,6.5,6.3,6.6,6.75,3.48,3.93,4.28,4.15,3.57,0.2
1998-04-29,6.5,6.55,6.8,6.95,3.48,3.93,4.28,4.15,3.85,0.2
1998-05-06,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.85,0.2
1998-05-13,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.76,0.2
1998-05-20,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.76,0.2
1998-05-27,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.77,0.2
1998-06-03,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.77,0.2
1998-06-10,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.7,0.2
1998-06-17,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.7,0.2
1998-06-24,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.9,0.2
1998-07-01,6.5,6.55,6.8,6.95,3.73,4.13,4.48,4.35,3.9,0.2
